frame.encap_type,frame.len,frame.number,frame.time,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.analysis.kck,wlan.analysis.kek,wlan.bssid,wlan.country_info.fnm,wlan.country_info.code,wlan.da,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.fixed.capabilities.ibss,wlan.fixed.reason_code,wlan.fixed.timestamp,wlan.ra,wlan_radio.duration,wlan.rsn.ie.gtk.key,wlan.rsn.ie.igtk.key,wlan.rsn.ie.pmkid,wlan.sa,wlan.seq,wlan.ssid,wlan.ta,wlan.tag,wlan.tag.length,wlan_radio.channel,wlan_radio.data_rate,wlan_radio.end_tsf,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,wlan_rsna_eapol.keydes.data,wlan_rsna_eapol.keydes.data_len,wlan_rsna_eapol.keydes.key_info.key_mic,wlan_rsna_eapol.keydes.nonce,eapol.keydes.key_len,eapol.keydes.replay_counter,eapol.len,eapol.type,llc,arp,arp.hw.type,arp.proto.type,arp.hw.size,arp.proto.size,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,data.data,data.len,icmpv6.mldr.nb_mcast_records,icmpv6.ni.nonce,tcp.ack,tcp.ack_raw,tcp.analysis,tcp.analysis.flags,tcp.analysis.retransmission,tcp.analysis.reused_ports,tcp.analysis.rto_frame,tcp.checksum,tcp.checksum.status,tcp.flags.syn,tcp.dstport,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.option_len,tcp.payload,tcp.seq,tcp.seq_raw,tcp.srcport,tcp.time_delta,tcp.time_relative,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,nbns,nbss.continuation_data,nbss.type,nbss.length,ldap,smb.access.generic_execute,smb.access.generic_read,smb.access.generic_write,smb.flags.notify,smb.flags.response,smb.flags2.nt_error,smb.flags2.sec_sig,smb.mid,smb.nt_status,smb.server_component,smb.pid.high,smb.tid,smb2.acct,smb2.auth_frame,smb2.buffer_code,smb2.cmd,smb2.data_offset,smb2.domain,smb2.fid,smb2.filename,smb2.header_len,smb2.host,smb2.msg_id,smb2.pid,smb2.previous_sesid,smb2.protocol_id,smb2.sesid,smb2.session_flags,smb2.tid,smb2.write_length,dhcp,dhcp.client_id.duid_ll_hw_type,dhcp.cookie,dhcp.hw.addr_padding,dhcp.hw.mac_addr,dhcp.id,dhcp.ip.client,dhcp.ip.relay,dhcp.ip.server,dhcp.option.broadcast_address,dhcp.option.dhcp_server_id,dhcp.option.router,dhcp.option.vendor.bsdp.message_type,mdns,dns,dns.a,dns.count.add_rr,dns.count.answers,dns.count.auth_rr,dns.count.labels,dns.count.queries,dns.flags.authoritative,dns.flags.checkdisable,dns.flags.opcode,dns.flags.response,dns.id,dns.ptr.domain_name,dns.qry.name,dns.qry.name.len,dns.resp.len,dns.resp.name,dns.resp.ttl,dns.resp.len.1,dns.retransmit_request,dns.retransmit_response,dns.time,ssdp,http.connection,http.content_length,http.content_type,http.date,http.file_data,http.host,http.last_modified,http.location,http.next_request_in,http.next_response_in,http.request.full_uri,http.request.line,http.request.method,http.request.uri.path,http.request.uri.query,http.request.uri.query.parameter,http.request.version,http.request_in,http.response.code,http.response.code.desc,http.response.line,http.response.phrase,http.response.version,http.response_for.uri,http.response_in,http.referer,http.time,http.server,json.value.string,json.key,ssh.cookie,ssh.compression_algorithms_client_to_server_length,ssh.compression_algorithms_server_to_client_length,ssh.direction,ssh.dh_gex.max,ssh.dh_gex.min,ssh.dh_gex.nbits,ssh.encryption_algorithms_client_to_server_length,ssh.encryption_algorithms_server_to_client_length,ssh.host_key.length,ssh.host_key.type_length,ssh.kex_algorithms_length,ssh.mac_algorithms_client_to_server_length,ssh.mac_algorithms_server_to_client_length,ssh.message_code,ssh.mpint_length,ssh.packet_length,ssh.packet_length_encrypted,ssh.padding_length,ssh.padding_string,ssh.protocol,ssh.server_host_key_algorithms_length,tls.alert_message.desc,tls.alert_message.level,tls.app_data_proto,tls.compress_certificate.compressed_certificate_message.length,tls.connection_id,tls.handshake.extension.type,tls.handshake.extensions_key_share_group,tls.handshake.session_ticket_length,tls.handshake.version,tls.record.content_type,tls.record.version,Label
23,265,4425,Dec 15- 2020 22:55:13.616761000 GTB Standard Time,0.000337,0.000337,1608065714,51.611123,0,1,5180,6,-103,56,7647062339,1-0-0,0x00000000,3352095022,,0,,,0c:9d:92:54:fe:34,,,33:33:00:01:00:02,0x00000002,0,0,0,1,0,2,0,0,,,,,,,33:33:00:01:00:02,304,,,,00:c0:ca:a8:26:3e,2627,,0c:9d:92:54:fe:34,,,36,6,7647062339,5180,-33,7647062035,5,7647062339,,,,,,,,,,,llc,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,547,546,117,01a2aa630008000205e00001000e00010001275697c0000c2902c2d20003000c1800c0ca00000000000000000027001f000f4445534b544f502d46394c5633544802616405617769643203636f6d000010000e0000013700084d53465420352e30000600080011001700180027,15.051874,7.987179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4426,Dec 15- 2020 22:55:13.718499000 GTB Standard Time,0.101738,0.101738,1608065714,51.712861,0,1,5180,6,-103,56,7647163949,1-0-0,0x00000000,3352196632,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065228862,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2628,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647163949,5180,-33,7647163541,5,7647163949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4427,Dec 15- 2020 22:55:13.820886000 GTB Standard Time,0.102387,0.102387,1608065714,51.815248,0,1,5180,6,-103,56,7647266347,1-0-0,0x00000000,3352299030,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065331260,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2629,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647266347,5180,-33,7647265939,5,7647266347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4428,Dec 15- 2020 22:55:13.923288000 GTB Standard Time,0.102402,0.102402,1608065714,51.91765,0,1,5180,6,-103,56,7647368747,1-0-0,0x00000000,3352401430,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065433660,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2630,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647368747,5180,-33,7647368339,5,7647368747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4429,Dec 15- 2020 22:55:13.923451000 GTB Standard Time,0.000163,0.000163,1608065714,51.917813,0,1,5180,6,-103,56,7647369190,1-0-0,0x00000000,3352401873,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,1,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2631,,0c:9d:92:54:fe:34,,,36,6,7647369190,5180,-33,7647369058,5,7647369190,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4430,Dec 15- 2020 22:55:13.923601000 GTB Standard Time,0.00015,0.00015,1608065714,51.917963,0,1,5180,6,-103,56,7647369356,1-0-0,0x00000000,3352402039,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,0,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2632,,0c:9d:92:54:fe:34,,,36,6,7647369356,5180,-33,7647369224,5,7647369356,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4431,Dec 15- 2020 22:55:14.025701000 GTB Standard Time,0.1021,0.1021,1608065714,52.020063,0,1,5180,6,-103,56,7647471164,1-0-0,0x00000000,3352503847,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065536076,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2633,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647471164,5180,-33,7647470756,5,7647471164,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,76,4432,Dec 15- 2020 22:55:14.091805000 GTB Standard Time,0.066104,0.066104,1608065714,52.086167,0,1,5180,24,-103,56,7647537657,1-0-0,0x00000000,3352570342,,154,,,,,,,0x00000000,0,0,0,0,0,1,0,11,,,,,,,a4:b1:c1:91:4c:72,28,,,,,,,0c:9d:92:54:fe:34,,,36,24,7647537657,5180,-33,7647537629,5,7647537657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,76,4433,Dec 15- 2020 22:55:14.092191000 GTB Standard Time,0.000386,0.000386,1608065714,52.086553,0,1,5180,12,-159,56,7647538044,1-0-0,0x00000000,3352570728,,172,,,,,,,0x00000000,0,0,0,0,0,1,0,11,,,,,,,0c:9d:92:54:fe:34,36,,,,,,,a4:b1:c1:91:4c:72,,,36,12,7647538044,5180,-53,7647538008,5,7647538044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4434,Dec 15- 2020 22:55:14.092219000 GTB Standard Time,2.80E-05,2.80E-05,1608065714,52.086581,0,1,5180,12,-103,56,7647538099,1-0-0,0x00000000,3352570783,,114,,,,,,,0x00000000,0,0,0,0,0,1,0,12,,,,,,,a4:b1:c1:91:4c:72,32,,,,,,,,,,36,12,7647538099,5180,-33,7647538067,5,7647538099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4435,Dec 15- 2020 22:55:14.128095000 GTB Standard Time,0.035876,0.035876,1608065714,52.122457,0,1,5180,6,-103,56,7647573548,1-0-0,0x00000000,3352606231,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065638460,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2634,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647573548,5180,-33,7647573140,5,7647573548,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4436,Dec 15- 2020 22:55:14.230518000 GTB Standard Time,0.102423,0.102423,1608065714,52.22488,0,1,5180,6,-103,56,7647675971,1-0-0,0x00000000,3352708654,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065740882,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2635,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647675971,5180,-33,7647675563,5,7647675971,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,138,4437,Dec 15- 2020 22:55:14.230680000 GTB Standard Time,0.000162,0.000162,1608065714,52.225042,0,1,5180,6,-103,56,7647676414,1-0-0,0x00000000,3352709097,,0,,,0c:9d:92:54:fe:34,,,01:80:c2:00:00:00,0x00000002,0,0,0,1,0,2,0,0,,,,,,,01:80:c2:00:00:00,136,,,,0c:9d:92:54:fe:34,2636,,0c:9d:92:54:fe:34,,,36,6,7647676414,5180,-33,7647676278,5,7647676414,,,,,,,,,,,llc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4438,Dec 15- 2020 22:55:14.332921000 GTB Standard Time,0.102241,0.102241,1608065714,52.327283,0,1,5180,6,-103,56,7647778349,1-0-0,0x00000000,3352811032,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065843260,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2637,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647778349,5180,-33,7647777941,5,7647778349,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4439,Dec 15- 2020 22:55:14.435277000 GTB Standard Time,0.102356,0.102356,1608065714,52.429639,0,1,5180,6,-103,56,7647880761,1-0-0,0x00000000,3352913444,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24065945671,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2638,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647880761,5180,-33,7647880353,5,7647880761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,86,4440,Dec 15- 2020 22:55:14.492752000 GTB Standard Time,0.057475,0.057475,1608065714,52.487114,0,1,5180,6,-215,56,7647938546,1-0-0,0x00000000,3352971229,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000001,0,0,0,0,1,2,0,12,,,,,,,0c:9d:92:54:fe:34,64,,,,24:f5:a2:ea:86:c3,3,,24:f5:a2:ea:86:c3,,,36,6,7647938546,5180,-69,7647938482,5,7647938546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4441,Dec 15- 2020 22:55:14.492758000 GTB Standard Time,6.00E-06,6.00E-06,1608065714,52.48712,0,1,5180,6,-105,56,7647938628,1-0-0,0x00000000,3352971311,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7647938628,5180,-34,7647938584,5,7647938628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,86,4442,Dec 15- 2020 22:55:14.499197000 GTB Standard Time,0.006439,0.006439,1608065714,52.493559,0,1,5180,6,-214,56,7647945007,1-0-0,0x00000000,3352977690,,60,,,0c:9d:92:54:fe:34,,,0c:9d:92:54:fe:34,0x00000001,0,0,0,0,0,2,0,12,,,,,,,0c:9d:92:54:fe:34,64,,,,24:f5:a2:ea:86:c3,4,,24:f5:a2:ea:86:c3,,,36,6,7647945007,5180,-69,7647944943,5,7647945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,70,4443,Dec 15- 2020 22:55:14.499227000 GTB Standard Time,3.00E-05,3.00E-05,1608065714,52.493589,0,1,5180,6,-103,56,7647945090,1-0-0,0x00000000,3352977773,,0,,,,,,,0x00000000,0,0,0,0,0,1,0,13,,,,,,,24:f5:a2:ea:86:c3,44,,,,,,,,,,36,6,7647945090,5180,-33,7647945046,5,7647945090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4444,Dec 15- 2020 22:55:14.537697000 GTB Standard Time,0.03847,0.03847,1608065715,52.532059,0,1,5180,6,-103,56,7647983150,1-0-0,0x00000000,3353015833,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24066048060,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2639,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7647983150,5180,-33,7647982742,5,7647983150,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,136,4445,Dec 15- 2020 22:55:14.537829000 GTB Standard Time,0.000132,0.000132,1608065715,52.532191,0,1,5180,6,-103,56,7647983592,1-0-0,0x00000000,3353016275,,0,,,0c:9d:92:54:fe:34,,,ff:ff:ff:ff:ff:ff,0x00000002,0,0,0,1,0,2,0,0,,,,,,,ff:ff:ff:ff:ff:ff,132,,,,0c:9d:92:54:fe:30,2640,,0c:9d:92:54:fe:34,,,36,6,7647983592,5180,-33,7647983460,5,7647983592,,,,,,,,,,,llc,Address Resolution Protocol (request),1,0x00000800,6,4,1,0c:9d:92:54:fe:30,192.168.2.1,00:00:00:00:00:00,192.168.2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,342,4446,Dec 15- 2020 22:55:14.640122000 GTB Standard Time,0.102293,0.102293,1608065715,52.634484,0,1,5180,6,-105,56,7648085556,1-0-0,0x00000000,3353118239,,0,,,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,DE,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,8,,100,1,0,,24066150466,ff:ff:ff:ff:ff:ff,408,,,,0c:9d:92:54:fe:34,2641,ASUS_5G,0c:9d:92:54:fe:34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,7-8-4-52-1-2-20-5-26-22-8-12-5-2-9-24-5,36,6,7648085556,5180,-34,7648085148,5,7648085556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
23,145,4447,Dec 15- 2020 22:55:14.703718000 GTB Standard Time,0.063596,0.063596,1608065715,52.69808,0,1,5180,6,-216,56,7648149428,1-0-0,0x00000000,3353182111,,0,,,ff:ff:ff:ff:ff:ff,,,ff:ff:ff:ff:ff:ff,0x00000000,0,0,0,0,0,0,0,4,,,,,,,ff:ff:ff:ff:ff:ff,144,,,,24:f5:a2:ea:86:c3,1052,ASUS_5G,24:f5:a2:ea:86:c3,1-1-1-1,7-8-26-12,36,6,7648149428,5180,-69,7648149284,5,7648149428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
